fecha,producto_id,nombre,categoria,subcategoria,precio_base,es_estrella,unidades_vendidas,precio_venta,ingresos,dia_semana,año,mes,dia_mes,nombre_dia_semana,es_fin_semana,es_festivo,es_black_Friday,es_cyber_Monday,semana_año,trimestre,es_laborable,lag_1,lag_2,lag_3,lag_4,lag_5,lag_6,lag_7,media_movil_7d,descuento_porcentaje,precio_competencia,ratio_precio,nombre_h,categoria_h,subcategoria_h,nombre_h_Adidas Own The Run Jacket,nombre_h_Adidas Ultraboost 23,nombre_h_Asics Gel Nimbus 25,nombre_h_Bowflex SelectTech 552,nombre_h_Columbia Silver Ridge,nombre_h_Decathlon Bandas Elásticas Set,nombre_h_Domyos BM900,nombre_h_Domyos Kit Mancuernas 20kg,nombre_h_Gaiam Premium Yoga Block,nombre_h_Liforme Yoga Pad,nombre_h_Lotuscrafts Yoga Bolster,nombre_h_Manduka PRO Yoga Mat,nombre_h_Merrell Moab 2 GTX,nombre_h_New Balance Fresh Foam X 1080v12,nombre_h_Nike Air Zoom Pegasus 40,nombre_h_Nike Dri-FIT Miler,nombre_h_Puma Velocity Nitro 2,nombre_h_Quechua MH500,nombre_h_Reebok Floatride Energy 5,nombre_h_Reebok Professional Deck,nombre_h_Salomon Speedcross 5 GTX,nombre_h_Sveltus Kettlebell 12kg,nombre_h_The North Face Borealis,nombre_h_Trek Marlin 7,categoria_h_Fitness,categoria_h_Outdoor,categoria_h_Running,categoria_h_Wellness,subcategoria_h_Banco Gimnasio,subcategoria_h_Bandas Elásticas,subcategoria_h_Bicicleta Montaña,subcategoria_h_Bloque Yoga,subcategoria_h_Cojín Yoga,subcategoria_h_Esterilla Fitness,subcategoria_h_Esterilla Yoga,subcategoria_h_Mancuernas Ajustables,subcategoria_h_Mochila Trekking,subcategoria_h_Pesa Rusa,subcategoria_h_Pesas Casa,subcategoria_h_Rodillera Yoga,subcategoria_h_Ropa Montaña,subcategoria_h_Ropa Running,subcategoria_h_Zapatillas Running,subcategoria_h_Zapatillas Trail
2022-11-17,PROD_001,Nike Air Zoom Pegasus 40,Running,Zapatillas Running,115,True,11,114.54,1259.94,3,2022,11,17,Thursday,False,False,False,False,46,4,True,11.0,11.0,10.0,13.0,11.0,13.0,11.0,11.428571428571429,-0.4,101.07000000000001,1.1332739685366577,Nike Air Zoom Pegasus 40,Running,Zapatillas Running,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2022-11-18,PROD_001,Nike Air Zoom Pegasus 40,Running,Zapatillas Running,115,True,13,114.34,1486.42,4,2022,11,18,Friday,False,False,False,False,46,4,True,11.0,11.0,11.0,10.0,13.0,11.0,13.0,11.428571428571429,-0.57,98.83333333333333,1.1568971332209108,Nike Air Zoom Pegasus 40,Running,Zapatillas Running,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2022-11-19,PROD_001,Nike Air Zoom Pegasus 40,Running,Zapatillas Running,115,True,16,114.26,1828.16,5,2022,11,19,Saturday,True,False,False,False,46,4,False,13.0,11.0,11.0,11.0,10.0,13.0,11.0,11.428571428571429,-0.64,98.74000000000001,1.1571804739720477,Nike Air Zoom Pegasus 40,Running,Zapatillas Running,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2022-11-20,PROD_001,Nike Air Zoom Pegasus 40,Running,Zapatillas Running,115,True,9,116.62,1049.58,6,2022,11,20,Sunday,True,False,False,False,46,4,False,16.0,13.0,11.0,11.0,11.0,10.0,13.0,12.142857142857142,1.41,99.38666666666666,1.1733968339146768,Nike Air Zoom Pegasus 40,Running,Zapatillas Running,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2022-11-21,PROD_001,Nike Air Zoom Pegasus 40,Running,Zapatillas Running,115,True,11,112.22,1234.42,0,2022,11,21,Monday,False,False,False,False,47,4,True,9.0,16.0,13.0,11.0,11.0,11.0,10.0,11.571428571428571,-2.42,99.32333333333334,1.129845286438232,Nike Air Zoom Pegasus 40,Running,Zapatillas Running,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2022-11-22,PROD_001,Nike Air Zoom Pegasus 40,Running,Zapatillas Running,115,True,11,117.98,1297.78,1,2022,11,22,Tuesday,False,False,False,False,47,4,True,11.0,9.0,16.0,13.0,11.0,11.0,11.0,11.714285714285714,2.59,93.02,1.2683293915287035,Nike Air Zoom Pegasus 40,Running,Zapatillas Running,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2022-11-23,PROD_001,Nike Air Zoom Pegasus 40,Running,Zapatillas Running,115,True,12,118.22,1418.64,2,2022,11,23,Wednesday,False,False,False,False,47,4,True,11.0,11.0,9.0,16.0,13.0,11.0,11.0,11.714285714285714,2.8,92.37666666666667,1.2797604012557284,Nike Air Zoom Pegasus 40,Running,Zapatillas Running,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2022-11-24,PROD_001,Nike Air Zoom Pegasus 40,Running,Zapatillas Running,115,True,11,117.64,1294.04,3,2022,11,24,Thursday,False,False,False,False,47,4,True,12.0,11.0,11.0,9.0,16.0,13.0,11.0,11.857142857142858,2.3,91.84333333333332,1.2808768555148262,Nike Air Zoom Pegasus 40,Running,Zapatillas Running,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2022-11-25,PROD_001,Nike Air Zoom Pegasus 40,Running,Zapatillas Running,115,True,58,97.75,5669.5,4,2022,11,25,Friday,False,False,True,False,47,4,True,11.0,12.0,11.0,11.0,9.0,16.0,13.0,11.857142857142858,-15.0,95.53333333333335,1.0232030704815072,Nike Air Zoom Pegasus 40,Running,Zapatillas Running,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2022-11-26,PROD_001,Nike Air Zoom Pegasus 40,Running,Zapatillas Running,115,True,57,101.2,5768.4,5,2022,11,26,Saturday,True,False,False,False,47,4,False,58.0,11.0,12.0,11.0,11.0,9.0,16.0,18.285714285714285,-12.0,102.54166666666667,0.9869158878504672,Nike Air Zoom Pegasus 40,Running,Zapatillas Running,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2022-11-27,PROD_001,Nike Air Zoom Pegasus 40,Running,Zapatillas Running,115,True,56,101.2,5667.2,6,2022,11,27,Sunday,True,False,False,False,47,4,False,57.0,58.0,11.0,12.0,11.0,11.0,9.0,24.142857142857142,-12.0,102.90833333333335,0.9833994655437687,Nike Air Zoom Pegasus 40,Running,Zapatillas Running,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2022-11-28,PROD_001,Nike Air Zoom Pegasus 40,Running,Zapatillas Running,115,True,40,97.75,3910.0,0,2022,11,28,Monday,False,False,False,True,48,4,True,56.0,57.0,58.0,11.0,12.0,11.0,11.0,30.857142857142858,-15.0,96.34166666666665,1.0146181126200158,Nike Air Zoom Pegasus 40,Running,Zapatillas Running,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2022-11-29,PROD_001,Nike Air Zoom Pegasus 40,Running,Zapatillas Running,115,True,25,105.8,2645.0,1,2022,11,29,Tuesday,False,False,False,False,48,4,True,40.0,56.0,57.0,58.0,11.0,12.0,11.0,35.0,-8.0,107.925,0.9803104007412555,Nike Air Zoom Pegasus 40,Running,Zapatillas Running,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2022-11-30,PROD_001,Nike Air Zoom Pegasus 40,Running,Zapatillas Running,115,True,38,105.8,4020.4,2,2022,11,30,Wednesday,False,False,False,False,48,4,True,25.0,40.0,56.0,57.0,58.0,11.0,12.0,37.0,-8.0,107.25,0.9864801864801864,Nike Air Zoom Pegasus 40,Running,Zapatillas Running,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2023-11-01,PROD_001,Nike Air Zoom Pegasus 40,Running,Zapatillas Running,115,True,9,117.32,1055.88,2,2023,11,1,Wednesday,False,True,False,False,44,4,False,11.0,15.0,15.0,14.0,14.0,10.0,11.0,12.857142857142858,2.02,103.61666666666667,1.1322502814862472,Nike Air Zoom Pegasus 40,Running,Zapatillas Running,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2023-11-02,PROD_001,Nike Air Zoom Pegasus 40,Running,Zapatillas Running,115,True,11,111.99,1231.89,3,2023,11,2,Thursday,False,False,False,False,44,4,True,9.0,11.0,15.0,15.0,14.0,14.0,10.0,12.571428571428571,-2.62,103.36333333333333,1.0834596407494599,Nike Air Zoom Pegasus 40,Running,Zapatillas Running,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2023-11-03,PROD_001,Nike Air Zoom Pegasus 40,Running,Zapatillas Running,115,True,14,114.91,1608.74,4,2023,11,3,Friday,False,False,False,False,44,4,True,11.0,9.0,11.0,15.0,15.0,14.0,14.0,12.714285714285714,-0.08,101.51666666666667,1.131932359218519,Nike Air Zoom Pegasus 40,Running,Zapatillas Running,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2023-11-04,PROD_001,Nike Air Zoom Pegasus 40,Running,Zapatillas Running,115,True,15,113.07,1696.05,5,2023,11,4,Saturday,True,False,False,False,44,4,False,14.0,11.0,9.0,11.0,15.0,15.0,14.0,12.714285714285714,-1.68,105.31,1.0736872091919094,Nike Air Zoom Pegasus 40,Running,Zapatillas Running,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2023-11-05,PROD_001,Nike Air Zoom Pegasus 40,Running,Zapatillas Running,115,True,17,115.93,1970.81,6,2023,11,5,Sunday,True,False,False,False,44,4,False,15.0,14.0,11.0,9.0,11.0,15.0,15.0,12.857142857142858,0.81,103.70333333333333,1.1179004210729324,Nike Air Zoom Pegasus 40,Running,Zapatillas Running,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2023-11-06,PROD_001,Nike Air Zoom Pegasus 40,Running,Zapatillas Running,115,True,13,114.4,1487.2,0,2023,11,6,Monday,False,False,False,False,45,4,True,17.0,15.0,14.0,11.0,9.0,11.0,15.0,13.142857142857142,-0.52,102.71666666666665,1.113743306831089,Nike Air Zoom Pegasus 40,Running,Zapatillas Running,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2023-11-07,PROD_001,Nike Air Zoom Pegasus 40,Running,Zapatillas Running,115,True,12,116.51,1398.12,1,2023,11,7,Tuesday,False,False,False,False,45,4,True,13.0,17.0,15.0,14.0,11.0,9.0,11.0,12.857142857142858,1.31,102.12333333333333,1.1408754120834286,Nike Air Zoom Pegasus 40,Running,Zapatillas Running,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2023-11-08,PROD_001,Nike Air Zoom Pegasus 40,Running,Zapatillas Running,115,True,10,118.06,1180.6,2,2023,11,8,Wednesday,False,False,False,False,45,4,True,12.0,13.0,17.0,15.0,14.0,11.0,9.0,13.0,2.66,104.01666666666667,1.1350104149975966,Nike Air Zoom Pegasus 40,Running,Zapatillas Running,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2023-11-09,PROD_001,Nike Air Zoom Pegasus 40,Running,Zapatillas Running,115,True,12,118.39,1420.68,3,2023,11,9,Thursday,False,False,False,False,45,4,True,10.0,12.0,13.0,17.0,15.0,14.0,11.0,13.142857142857142,2.95,101.83666666666666,1.162547870773461,Nike Air Zoom Pegasus 40,Running,Zapatillas Running,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2023-11-10,PROD_001,Nike Air Zoom Pegasus 40,Running,Zapatillas Running,115,True,14,114.95,1609.3,4,2023,11,10,Friday,False,False,False,False,45,4,True,12.0,10.0,12.0,13.0,17.0,15.0,14.0,13.285714285714286,-0.04,103.85666666666668,1.106813878101229,Nike Air Zoom Pegasus 40,Running,Zapatillas Running,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2023-11-11,PROD_001,Nike Air Zoom Pegasus 40,Running,Zapatillas Running,115,True,17,114.22,1941.74,5,2023,11,11,Saturday,True,False,False,False,45,4,False,14.0,12.0,10.0,12.0,13.0,17.0,15.0,13.285714285714286,-0.68,101.77666666666666,1.1222611600563326,Nike Air Zoom Pegasus 40,Running,Zapatillas Running,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2023-11-12,PROD_001,Nike Air Zoom Pegasus 40,Running,Zapatillas Running,115,True,15,117.58,1763.7,6,2023,11,12,Sunday,True,False,False,False,45,4,False,17.0,14.0,12.0,10.0,12.0,13.0,17.0,13.571428571428571,2.24,103.08666666666666,1.14059367522473,Nike Air Zoom Pegasus 40,Running,Zapatillas Running,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2023-11-13,PROD_001,Nike Air Zoom Pegasus 40,Running,Zapatillas Running,115,True,12,117.05,1404.6,0,2023,11,13,Monday,False,False,False,False,46,4,True,15.0,17.0,14.0,12.0,10.0,12.0,13.0,13.285714285714286,1.78,102.98333333333333,1.136591681501861,Nike Air Zoom Pegasus 40,Running,Zapatillas Running,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2023-11-14,PROD_001,Nike Air Zoom Pegasus 40,Running,Zapatillas Running,115,True,10,112.57,1125.7,1,2023,11,14,Tuesday,False,False,False,False,46,4,True,12.0,15.0,17.0,14.0,12.0,10.0,12.0,13.142857142857142,-2.11,102.91666666666667,1.0937975708502023,Nike Air Zoom Pegasus 40,Running,Zapatillas Running,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2023-11-15,PROD_001,Nike Air Zoom Pegasus 40,Running,Zapatillas Running,115,True,8,117.65,941.2,2,2023,11,15,Wednesday,False,False,False,False,46,4,True,10.0,12.0,15.0,17.0,14.0,12.0,10.0,12.857142857142858,2.3,101.93666666666667,1.1541480003924005,Nike Air Zoom Pegasus 40,Running,Zapatillas Running,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2023-11-16,PROD_001,Nike Air Zoom Pegasus 40,Running,Zapatillas Running,115,True,11,111.69,1228.59,3,2023,11,16,Thursday,False,False,False,False,46,4,True,8.0,10.0,12.0,15.0,17.0,14.0,12.0,12.571428571428571,-2.88,104.04666666666667,1.0734606266418913,Nike Air Zoom Pegasus 40,Running,Zapatillas Running,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2023-11-17,PROD_001,Nike Air Zoom Pegasus 40,Running,Zapatillas Running,115,True,19,113.17,2150.23,4,2023,11,17,Friday,False,False,False,False,46,4,True,11.0,8.0,10.0,12.0,15.0,17.0,14.0,12.428571428571429,-1.59,104.23333333333335,1.0857371282379276,Nike Air Zoom Pegasus 40,Running,Zapatillas Running,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2023-11-18,PROD_001,Nike Air Zoom Pegasus 40,Running,Zapatillas Running,115,True,22,116.01,2552.22,5,2023,11,18,Saturday,True,False,False,False,46,4,False,19.0,11.0,8.0,10.0,12.0,15.0,17.0,13.142857142857142,0.88,103.12666666666667,1.1249272739026441,Nike Air Zoom Pegasus 40,Running,Zapatillas Running,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
